AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,tested_positive,cli.1,ili.1,hh_cmnty_cli.1,nohh_cmnty_cli.1,tested_positive.1,cli.2,ili.2,hh_cmnty_cli.2,nohh_cmnty_cli.2,tested_positive.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3329529,1.3166909,31.1700744,25.075125,26.1253442,1.3313509,1.3212224,30.4147255,24.3055157,26.6843845,1.1692687,1.1979489,30.7519316,24.8826005,25.7020803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3313509,1.3212224,30.4147255,24.3055157,26.6843845,1.1692687,1.1979489,30.7519316,24.8826005,25.7020803,1.1316674,1.1576775,30.3779657,24.3959333,26.7723747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1692687,1.1979489,30.7519316,24.8826005,25.7020803,1.1316674,1.1576775,30.3779657,24.3959333,26.7723747,1.018339,1.0444313,30.3077783,24.2972963,28.4592682
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1316674,1.1576775,30.3779657,24.3959333,26.7723747,1.018339,1.0444313,30.3077783,24.2972963,28.4592682,0.943785,0.9705673,29.3248095,23.2314401,25.7109985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018339,1.0444313,30.3077783,24.2972963,28.4592682,0.943785,0.9705673,29.3248095,23.2314401,25.7109985,0.8976609,0.9112767,29.1017574,23.4501551,24.6942756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943785,0.9705673,29.3248095,23.2314401,25.7109985,0.8976609,0.9112767,29.1017574,23.4501551,24.6942756,0.8712229,0.8850879,29.6900958,23.6904976,23.7640004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8976609,0.9112767,29.1017574,23.4501551,24.6942756,0.8712229,0.8850879,29.6900958,23.6904976,23.7640004,0.8779958,0.8920243,29.9988942,23.6687923,21.8544861
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8712229,0.8850879,29.6900958,23.6904976,23.7640004,0.8779958,0.8920243,29.9988942,23.6687923,21.8544861,0.8811206,0.8948774,29.7799728,23.5814583,21.4053435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8779958,0.8920243,29.9988942,23.6687923,21.8544861,0.8811206,0.8948774,29.7799728,23.5814583,21.4053435,0.6887473,0.6887473,29.2249215,23.4268611,21.3147351
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811206,0.8948774,29.7799728,23.5814583,21.4053435,0.6887473,0.6887473,29.2249215,23.4268611,21.3147351,0.7232035,0.7022121,30.003343,24.1971382,21.5555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6887473,0.6887473,29.2249215,23.4268611,21.3147351,0.7232035,0.7022121,30.003343,24.1971382,21.5555556,0.7735178,0.7945264,29.7966858,24.0061445,23.3031674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7232035,0.7022121,30.003343,24.1971382,21.5555556,0.7735178,0.7945264,29.7966858,24.0061445,23.3031674,0.8183608,0.8393265,29.4771852,23.6673079,23.2300885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7735178,0.7945264,29.7966858,24.0061445,23.3031674,0.8183608,0.8393265,29.4771852,23.6673079,23.2300885,0.9396892,0.9607506,27.918528,22.2911878,23.9938074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8183608,0.8393265,29.4771852,23.6673079,23.2300885,0.9396892,0.9607506,27.918528,22.2911878,23.9938074,1.0271432,1.0483204,27.1058531,21.7715634,25.9555698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9396892,0.9607506,27.918528,22.2911878,23.9938074,1.0271432,1.0483204,27.1058531,21.7715634,25.9555698,0.9291915,0.9502969,26.6429318,21.2049321,24.622514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0271432,1.0483204,27.1058531,21.7715634,25.9555698,0.9291915,0.9502969,26.6429318,21.2049321,24.622514,0.9792667,1.0002392,25.892165,20.484636,21.7977558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9291915,0.9502969,26.6429318,21.2049321,24.622514,0.9792667,1.0002392,25.892165,20.484636,21.7977558,0.9577681,0.9577681,24.9927072,19.9526767,21.7100494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792667,1.0002392,25.892165,20.484636,21.7977558,0.9577681,0.9577681,24.9927072,19.9526767,21.7100494,0.8094098,0.7683802,24.7311562,19.8976598,18.9927404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9577681,0.9577681,24.9927072,19.9526767,21.7100494,0.8094098,0.7683802,24.7311562,19.8976598,18.9927404,0.7487848,0.7071169,24.2833783,19.4550787,19.6542641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7574114,0.7743858,23.2264451,17.8520254,10.3699586,0.8397787,0.8804549,23.8509884,18.3034102,11.1672316,0.7312772,0.7763151,24.2844205,18.8315203,10.9783883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397787,0.8804549,23.8509884,18.3034102,11.1672316,0.7312772,0.7763151,24.2844205,18.8315203,10.9783883,0.7456372,0.8264067,24.2672152,18.9084668,11.5597383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312772,0.7763151,24.2844205,18.8315203,10.9783883,0.7456372,0.8264067,24.2672152,18.9084668,11.5597383,0.714138,0.7942473,24.1958915,18.8351807,10.8719683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456372,0.8264067,24.2672152,18.9084668,11.5597383,0.714138,0.7942473,24.1958915,18.8351807,10.8719683,0.8133264,0.9202584,24.1490328,18.9236438,10.088204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714138,0.7942473,24.1958915,18.8351807,10.8719683,0.8133264,0.9202584,24.1490328,18.9236438,10.088204,0.8071702,0.9152373,23.9880156,18.9054253,11.7995728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133264,0.9202584,24.1490328,18.9236438,10.088204,0.8071702,0.9152373,23.9880156,18.9054253,11.7995728,0.8635498,0.97394,24.3394466,18.9816503,11.2030942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071702,0.9152373,23.9880156,18.9054253,11.7995728,0.8635498,0.97394,24.3394466,18.9816503,11.2030942,0.8234592,0.9264545,24.2459589,18.7342912,11.5219746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635498,0.97394,24.3394466,18.9816503,11.2030942,0.8234592,0.9264545,24.2459589,18.7342912,11.5219746,0.9016296,0.9934796,23.9281344,18.5818414,11.8827209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234592,0.9264545,24.2459589,18.7342912,11.5219746,0.9016296,0.9934796,23.9281344,18.5818414,11.8827209,0.9621253,1.0295215,23.8390865,18.3959833,11.954371
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9016296,0.9934796,23.9281344,18.5818414,11.8827209,0.9621253,1.0295215,23.8390865,18.3959833,11.954371,0.923283,0.964662,23.7311922,18.457591,12.8861078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9621253,1.0295215,23.8390865,18.3959833,11.954371,0.923283,0.964662,23.7311922,18.457591,12.8861078,0.8848344,0.9077557,24.1365094,18.725324,13.8308077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923283,0.964662,23.7311922,18.457591,12.8861078,0.8848344,0.9077557,24.1365094,18.725324,13.8308077,0.9628303,0.995959,24.3423196,18.9986831,13.4101444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848344,0.9077557,24.1365094,18.725324,13.8308077,0.9628303,0.995959,24.3423196,18.9986831,13.4101444,0.9541262,1.0019895,24.6311453,19.5491801,13.5098816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628303,0.995959,24.3423196,18.9986831,13.4101444,0.9541262,1.0019895,24.6311453,19.5491801,13.5098816,0.8586365,0.8893967,24.9426899,19.9819843,13.4632905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541262,1.0019895,24.6311453,19.5491801,13.5098816,0.8586365,0.8893967,24.9426899,19.9819843,13.4632905,0.8685067,0.893562,25.3998275,20.2390725,13.8510508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8586365,0.8893967,24.9426899,19.9819843,13.4632905,0.8685067,0.893562,25.3998275,20.2390725,13.8510508,0.8433701,0.8722462,25.7628468,20.8374766,14.3967159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685067,0.893562,25.3998275,20.2390725,13.8510508,0.8433701,0.8722462,25.7628468,20.8374766,14.3967159,0.8863067,0.9428081,26.2445283,21.333667,13.7915193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433701,0.8722462,25.7628468,20.8374766,14.3967159,0.8863067,0.9428081,26.2445283,21.333667,13.7915193,0.8362519,0.8926429,26.5160354,21.5773507,14.3454092
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863067,0.9428081,26.2445283,21.333667,13.7915193,0.8362519,0.8926429,26.5160354,21.5773507,14.3454092,0.7750686,0.8215768,26.286728,21.3096598,13.8410028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8362519,0.8926429,26.5160354,21.5773507,14.3454092,0.7750686,0.8215768,26.286728,21.3096598,13.8410028,0.7373606,0.7689867,26.1045168,20.8612624,14.8241266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7750686,0.8215768,26.286728,21.3096598,13.8410028,0.7373606,0.7689867,26.1045168,20.8612624,14.8241266,0.7149267,0.7452522,25.9091692,20.8573328,14.6009458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373606,0.7689867,26.1045168,20.8612624,14.8241266,0.7149267,0.7452522,25.9091692,20.8573328,14.6009458,0.6940283,0.7167156,25.1628196,20.2132886,15.0562922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7149267,0.7452522,25.9091692,20.8573328,14.6009458,0.6940283,0.7167156,25.1628196,20.2132886,15.0562922,0.6690484,0.6806933,25.0000024,20.0145675,14.719633
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6940283,0.7167156,25.1628196,20.2132886,15.0562922,0.6690484,0.6806933,25.0000024,20.0145675,14.719633,0.6598494,0.6642771,24.6848758,19.8367801,14.6286285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6690484,0.6806933,25.0000024,20.0145675,14.719633,0.6598494,0.6642771,24.6848758,19.8367801,14.6286285,0.6679198,0.6868436,24.207892,19.3905603,14.6174917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598494,0.6642771,24.6848758,19.8367801,14.6286285,0.6679198,0.6868436,24.207892,19.3905603,14.6174917,0.6931818,0.7023652,24.2815866,19.754373,15.0728652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679198,0.6868436,24.207892,19.3905603,14.6174917,0.6931818,0.7023652,24.2815866,19.754373,15.0728652,0.7144577,0.7419031,24.3923287,20.0140153,15.4824629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931818,0.7023652,24.2815866,19.754373,15.0728652,0.7144577,0.7419031,24.3923287,20.0140153,15.4824629,0.7932622,0.8221508,23.9976929,19.5119856,15.5172486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144577,0.7419031,24.3923287,20.0140153,15.4824629,0.7932622,0.8221508,23.9976929,19.5119856,15.5172486,0.7945689,0.8311998,24.1724507,19.736831,14.0538099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7932622,0.8221508,23.9976929,19.5119856,15.5172486,0.7945689,0.8311998,24.1724507,19.736831,14.0538099,0.753107,0.7951043,24.0089859,19.5119814,14.4098877
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945689,0.8311998,24.1724507,19.736831,14.0538099,0.753107,0.7951043,24.0089859,19.5119814,14.4098877,0.7008953,0.7313447,23.4285159,18.8661612,15.05737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753107,0.7951043,24.0089859,19.5119814,14.4098877,0.7008953,0.7313447,23.4285159,18.8661612,15.05737,0.7059969,0.7214878,23.1025574,18.6239223,13.932047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008953,0.7313447,23.4285159,18.8661612,15.05737,0.7059969,0.7214878,23.1025574,18.6239223,13.932047,0.6253445,0.6455783,22.6559821,18.0691327,13.0085138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059969,0.7214878,23.1025574,18.6239223,13.932047,0.6253445,0.6455783,22.6559821,18.0691327,13.0085138,0.6834553,0.6805044,22.4727598,17.8960599,12.5346878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6253445,0.6455783,22.6559821,18.0691327,13.0085138,0.6834553,0.6805044,22.4727598,17.8960599,12.5346878,0.6644361,0.6577043,22.1002112,17.6427501,11.8372895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834553,0.6805044,22.4727598,17.8960599,12.5346878,0.6644361,0.6577043,22.1002112,17.6427501,11.8372895,0.7404592,0.7338331,22.3960812,17.9345157,13.203257
